"w.1.","w.2.","w.3.","w.4.","w.5."
0.3182757251924,0.128064630014103,0.552346912336521,0.00107715714718269,1.16083408730598e-05
0.313590096439696,0.128944844104715,0.556143304323064,0.00108456066600479,2.90223326607516e-05
0.313526388646684,0.128956811868286,0.556194921676387,0.00110733335375204,2.62509519370942e-05
0.313526388646684,0.128956811868286,0.554026424669452,0.00274242297737189,7.01837471337273e-05
0.313526388646684,0.128956811868286,0.554026424669452,0.00240905571310374,0.000101465124600733
0.313526388646684,0.131885233542223,0.551116336594197,0.00223610613998898,0.000115973449733632
0.315831041262232,0.131442463939126,0.54926611003691,0.00233385050579408,0.000100486663309726
0.323977552387337,0.12987735713164,0.54272590908375,0.00271353810510539,6.99035962887297e-05
0.323977552387337,0.117324675457326,0.555200003773736,0.00288405995956236,6.07961929907004e-05
0.323977552387337,0.124344091624575,0.548224533176258,0.00331573864002373,1.49482894150717e-05
0.323977552387337,0.124566568094723,0.548003449536369,0.00316989836659221,5.0680928689738e-05
0.319396184953193,0.125410748965443,0.547706219929177,0.00677141584117136,0.000298544634772007
0.336635699834417,0.122234127816315,0.534543687570178,0.00649514522775181,2.97459002452562e-05
0.336635699834417,0.122234127816315,0.534543687570178,0.00649514522775181,3.32996908844458e-05
0.336635699834417,0.120722222604694,0.53603719029535,0.00630905475740838,0.000177934929840608
0.339933743381214,0.120122028793967,0.53337217803006,0.00563665466019182,0.000704613088311725
0.352588461546039,0.138734781473331,0.502485286076716,0.00437062571510632,0.000644596995899253
0.352588461546039,0.138734781473331,0.502485286076716,0.00472606969524877,0.000622164360280907
0.352588461546039,0.137255897875506,0.50394616911792,0.00485741968548762,0.000326922411050404
0.352588461546039,0.130862124280839,0.510262119492567,0.00409087143697074,0.000638891213312024
0.363368353921629,0.121055685514641,0.510099499228133,0.00391286104997053,0.000786288774259238
0.363368353921629,0.121055685514641,0.510099499228133,0.00407138521277836,0.000319898824445575
0.342488808512935,0.118288115020895,0.533495434847077,0.00406184914060786,0.00107180400589048
0.345451232657274,0.106280719628716,0.542444330173794,0.00412998292473786,0.00163388329683054
0.345451232657274,0.106280719628716,0.542444330173794,0.00363348664935109,0.00204212787635325
0.345451232657274,0.0961435071293378,0.552473864936912,0.00362445559042301,0.00194847742830021
0.344591435199212,0.10159138488403,0.547934519349172,0.00411205111445253,0.00149548450469773
0.342059414474031,0.101983859907765,0.550051338740227,0.00431324747340246,0.00156297584478524
0.331333751273542,0.100678190510299,0.561954874208704,0.00434829920688467,0.00165402240342297
0.331333751273542,0.100678190510299,0.561954874208704,0.00492012984783058,0.00109266610727277
0.331333751273542,0.100678190510299,0.566324337963099,0.00141269718923254,0.000246425020396822
0.32309731804496,0.101918314705728,0.573300153781884,0.00158925868486644,9.32154753934352e-05
0.32309731804496,0.110940284675315,0.564304610484378,0.00156432193015542,9.17528491593976e-05
0.32309731804496,0.110940284675315,0.564304610484378,0.00156432193015542,9.17528491593976e-05
0.32309731804496,0.11020313978687,0.565039596167427,0.00156635940105497,5.44439860045431e-05
0.32309731804496,0.11546021896408,0.556942030945138,0.00424670082076806,0.000146483126608483
0.315356025818777,0.119076657691965,0.561033820284431,0.00393958631203864,0.000241930166124911
0.307028979256541,0.126696703437318,0.561735153897029,0.0039297642273493,0.000357217894095071
0.3569768526747,0.117564675233605,0.522299048331906,0.00288763972155538,0.000169274149055551
0.355258257182546,0.118162509684787,0.523413070573809,0.0028937988269313,0.000263058266281153
0.355258257182546,0.118366096354448,0.523210708009564,0.00289268002309557,0.000262956562391237
0.355258257182546,0.118366096354448,0.523210708009564,0.00289268002309557,0.000262956562391237
0.355258257182546,0.118366096354448,0.523210708009564,0.00310971361741239,5.33380473196938e-05
0.355258257182546,0.130524402001517,0.510913829569678,0.00324586846123118,5.11846354979241e-05
0.355258257182546,0.130524402001517,0.510913829569678,0.00324586846123118,5.24449879969589e-05
0.355258257182546,0.127782718382934,0.514340718369194,0.00255623100602795,5.64775927844135e-05
0.355258257182546,0.121122325970472,0.520967377071581,0.00258916495396642,5.32119539198643e-05
0.355258257182546,0.121122325970472,0.520967377071581,0.00258916495396642,5.10999562610793e-05
0.355258257182546,0.124723410703449,0.51738453119614,0.00257135850507071,5.01751716313114e-05
0.355258257182546,0.127677290451597,0.514445612326698,0.00255675232035703,4.98901597111756e-05
0.355258257182546,0.138074264378895,0.504101297234256,0.00250534192636905,5.7624967770151e-05
0.340922727211315,0.141144280827046,0.515309752922977,0.0025610470279446,5.85103921400509e-05
0.340922727211315,0.122764058920365,0.53359688225515,0.00265193255448498,6.05867881373554e-05
0.340922727211315,0.133368481152669,0.523653202098815,0.00200685541703785,4.69980931477913e-05
0.340922727211315,0.133368481152669,0.523653202098815,0.00200685541703785,4.20121094818804e-05
0.326799062470065,0.140978546314472,0.528911520217611,0.00323237654060074,7.54399345297828e-05
0.326799062470065,0.138032366727,0.531839372089617,0.00306009177839766,0.00025863494395276
0.326799062470065,0.138032366727,0.531839372089617,0.00306009177839766,0.00025863494395276
0.328123231248337,0.144815576434801,0.523782428317944,0.00317520692220858,9.95272705946383e-05
0.328123231248337,0.134058126361092,0.534472958002643,0.00334331278754051,1.86118948019192e-06
0.333885011581449,0.105723956844535,0.556904927936667,0.00348363250027287,2.17085641413793e-06
0.34591668107979,0.10886616056156,0.541825448977505,0.00338930515577631,2.11207549484954e-06
0.357402043189628,0.102560876054225,0.536677595815355,0.00335710355783258,2.09200878418584e-06
0.357402043189628,0.107597687155895,0.531672117915883,0.00332579256628757,2.26808080721095e-06
0.357402043189628,0.107597687155895,0.531672117915883,0.00332579256628757,2.26808080721095e-06
0.369227421713487,0.105617625804275,0.521888046898688,0.0032645898258005,2.22634255737103e-06
0.379739740063209,0.103857425465807,0.513190374424059,0.00262573970512409,0.000564066110368149
0.379739740063209,0.103857425465807,0.513190374424059,0.00262573970512409,0.000564614706574107
0.379739740063209,0.103857425465807,0.513190374424059,0.00262573970512409,0.000564614706574107
0.364064042863822,0.106482190679164,0.525651353800924,0.00282030734475738,0.000804725213897214
0.364064042863822,0.106482190679164,0.525651353800924,0.00282030734475738,0.000804725213897214
0.364064042863822,0.105063000992537,0.527060351200391,0.00282786711928422,0.000666170873554106
0.363522088100672,0.105152537357291,0.526600679718892,0.0028438455204401,0.00144515411157169
0.363522088100672,0.105152537357291,0.526600679718892,0.00339461814608127,0.00104466801469573
0.358729644179795,0.10594429717959,0.530565788608087,0.00342017836866517,0.000967560953223296
0.358729644179795,0.118414433435426,0.51820654031476,0.00368858999212583,0.000556081443572646
0.358729644179795,0.118414433435426,0.51820654031476,0.00367176265903353,0.000636974577144191
0.358729644179795,0.107422552147029,0.529100678700017,0.00332038290671418,0.00108278384227533
0.35957929315509,0.0887415180957178,0.547088698145043,0.00226929585924242,0.000944089755484268
0.376214438579887,0.0864364270158051,0.532877883353089,0.0019344855632353,0.00123382753233659
0.388144334207771,0.0847833307972935,0.52436602375729,0.00105119659157264,0.000663469453948016
0.388144334207771,0.0847833307972935,0.523531423682263,0.00189364531593415,0.000951845872728724
0.388488916202156,0.094036181675087,0.513998467080936,0.00221144763023928,0.0010264058243893
0.369221365246424,0.116124473183371,0.511303219253739,0.00221049549008307,0.00101375661286424
0.390515783145283,0.117826841953074,0.488456165962161,0.00264658845784181,0.000515332265076248
0.372241120846958,0.121359740241208,0.503101945514187,0.00272594327782271,0.000530783892625029
0.362544264297271,0.129273459045555,0.504873473148945,0.00312568640292698,0.000151922935322229
0.362544264297271,0.129273459045555,0.500485059291505,0.00701652147348642,0.000564738710955877
0.362544264297271,0.127640542312706,0.502103032245112,0.00703014371422149,0.00062699868416272
0.362544264297271,0.131760235700521,0.49804565896797,0.00697333482160634,0.000621932059301782
0.362544264297271,0.132086762652198,0.493868567659539,0.00968889940689181,0.00155193411348732
0.369370048952707,0.130672396528873,0.488580293820075,0.00850361307243571,0.00273975309759111
0.369370048952707,0.10640785873152,0.512292656798285,0.0087484925561728,0.00303273033650603
0.376368179537098,0.105227045658224,0.506607720800963,0.0086514101178538,0.0029218015005355
0.376368179537098,0.11227938494066,0.498959505147848,0.00749441123540638,0.00454994306095014
0.376368179537098,0.11227938494066,0.498959505147848,0.00749441123540638,0.00454994306095014
0.376368179537098,0.110794541592024,0.504672860931908,0.00440423100427272,0.00351646093025439
0.376368179537098,0.100960350965743,0.51435049031416,0.00621199791477651,0.00104227997600889
0.397643298084147,0.0998367536339175,0.494519783220852,0.00549123022591524,0.000862611653950448
0.397643298084147,0.0998367536339175,0.494519783220852,0.00601870189876983,0.000700491343559247
0.394371254765354,0.085576600447255,0.511772865501278,0.00622868573077044,0.00130347536383313
0.394371254765354,0.085576600447255,0.511772865501278,0.00499719115650575,0.00181731565393575
0.388393764636904,0.084247793042496,0.518962846087367,0.00556363520521299,0.00104862446095851
0.388393764636904,0.0786185720414271,0.528286990067981,0.00240635590323357,0.00107705724025769
0.388393764636904,0.0786185720414271,0.528286990067981,0.00207978243234373,0.00163197838409563
0.385817543802081,0.0715246838029433,0.537871813821928,0.00221941295391392,0.00133231054668136
0.385817543802081,0.0715246838029433,0.537871813821928,0.00241492775175476,0.000959475196525413
0.383750717782097,0.071765376248752,0.539681841850253,0.00245093816769394,0.000951420375403768
0.383750717782097,0.0694125749848525,0.542013892633919,0.00301157569295558,0.000274053952436383
0.383750717782097,0.0694125749848525,0.542013892633919,0.00269181009747986,6.49016565151413e-05
0.383750717782097,0.075916051157332,0.535567773729916,0.00277786784695221,0.00066599947350882
0.383750717782097,0.075916051157332,0.535567773729916,0.00296197263377403,0.000604309827785107
0.383750717782097,0.075916051157332,0.535844688140333,0.00273998461266645,0.000585905148820055
0.383750717782097,0.075916051157332,0.535844688140333,0.00270861034365502,0.000748197276886911
0.383750717782097,0.075916051157332,0.535844688140333,0.00277300205873219,0.000265799182059732
0.367510835183293,0.0779166502553509,0.549965686050908,0.00223858076378969,0.000204825490177586
0.367510835183293,0.0779166502553509,0.549965686050908,0.00248099763265913,0.000183859290985149
0.367510835183293,0.0779166502553509,0.544767434280954,0.00528050499568986,0.00035973992669749
0.367510835183293,0.0752023133429183,0.549938088177722,0.00426307880982268,0.000237419779754608
0.394182658661713,0.0720310608721626,0.526747411676273,0.00351444286643948,0.000271177571857463
0.362816267269759,0.0757604926555165,0.554019931546435,0.00370666571885398,0.00108059554750763
0.350756877348087,0.0771943417553296,0.564505356763221,0.00492286785806012,0.000699680174736825
0.350756877348087,0.0771943417553296,0.564505356763221,0.00412310252047945,0.000624273700394673
0.350756877348087,0.0771943417553296,0.564505356763221,0.00379528273789403,0.000684107041202858
0.334178091703961,0.0829492206546641,0.575186532115023,0.00316365848306383,0.000825441664200266
0.358826025646916,0.0733520089396688,0.560334278942623,0.00390597321341756,0.000881094815122974
0.370111622869039,0.0720609065845524,0.551017997253137,0.00355218135598411,0.000523881905706967
0.370111622869039,0.0720609065845524,0.551017997253137,0.00355218135598411,0.000498879023750815
0.360633862211466,0.0770189462739966,0.556530448140617,0.00237415429852335,0.000470616934373027
0.360633862211466,0.0770189462739966,0.552691231401658,0.00405419967875033,0.00126678273856524
0.359656559774596,0.0656185629122552,0.564014917276744,0.00415929228544027,0.00287327473706164
0.347087420640055,0.0669065730568776,0.567616582456652,0.00537930571966167,0.00570653941871527
0.347087420640055,0.0669065730568776,0.567616582456652,0.00537930571966167,0.00711284334703645
0.361421673348447,0.0654376846384772,0.555154945490822,0.00526120671220049,0.0069566856970926
0.361421673348447,0.0631525858060632,0.557368335756245,0.0081252661019908,0.00533262627737036
0.338848877174345,0.065384935993616,0.577070479270723,0.008480420348438,0.0051068527699008
0.338848877174345,0.065384935993616,0.577070479270723,0.00861506492456159,0.00447329841531559
0.338848877174345,0.0616185119085756,0.580144754824033,0.00893401003636019,0.00464396220686112
0.331098091506246,0.062340876073896,0.586945889233206,0.00727170842862755,0.00548338326471321
0.333854243361831,0.0620840059422847,0.584527429992477,0.00819850001606379,0.00503576603006397
0.329742653333189,0.0624672013274188,0.58813525474956,0.011481915231648,0.00357192134977588
0.340202399807744,0.0614923651811101,0.57895707014924,0.00852435897776203,0.0053292733582494
0.352041216857124,0.0603890012690548,0.571090944381093,0.00567327568428136,0.00532029059677008
0.34012015690445,0.0615000301235734,0.581597800007579,0.00504808249028484,0.00906051917042823
0.359098754636619,0.0597312469966996,0.566583040980898,0.0061327701182285,0.00658817311755957
0.367352310320401,0.058173539728071,0.560055253642138,0.00847515687416044,0.00463183309355286
0.367352310320401,0.0564413826294236,0.559102757918793,0.0100531454615547,0.00672510763997976
0.367352310320401,0.0622146464654686,0.552047892815785,0.0108064466542797,0.00722903266780055
0.350778147219326,0.0741041301195773,0.557812601800106,0.0101716255444388,0.00685142511413264
0.347368714378988,0.0669094827890733,0.568097608359155,0.0102888586432131,0.00693535547904794
0.340565772965348,0.0676069383071578,0.574019382003853,0.0103961083324406,0.00700764869888927
0.346754165131475,0.0669724880007532,0.568632556599337,0.0102985471311484,0.00694188614588048
0.346754165131475,0.0805630887854811,0.555405472929119,0.010326932537718,0.00653429868327977
0.346754165131475,0.0805630887854811,0.55443390348775,0.0110473271592458,0.00672667988740373
0.346754165131475,0.0805630887854811,0.55443390348775,0.0112275467458802,0.00701759563148751
0.346754165131475,0.0805630887854811,0.555285533837374,0.0107035836775004,0.00669010103066811
0.346754165131475,0.08390226410378,0.556975500508914,0.00613169951496837,0.0062330841779109
0.345562782237649,0.0840552841719855,0.557991306577881,0.00728397665952791,0.00510395915184759
0.379170570252152,0.0839744040037647,0.525192716698106,0.00603682423273753,0.00562252018673821
0.379170570252152,0.0805037078434158,0.528588017585456,0.00873489039980747,0.00300123143836551
0.379170570252152,0.0872742682155625,0.521964536710917,0.00758443917659246,0.00400407438778637
0.38475961130047,0.086488578227063,0.51726553070112,0.00668007172885063,0.00480367517427058
0.38475961130047,0.086488578227063,0.517551542904112,0.00619046040866267,0.00500716699487692
0.38475961130047,0.0874505874019259,0.51660991145647,0.00671315823659747,0.00446437764015252
0.362636952592667,0.0905951135650718,0.535186040342251,0.00695454828713308,0.00462490660523657
0.370663337754813,0.103588123502741,0.514611887877223,0.00668719464559681,0.00444711135935945
0.352538048672548,0.106571526181489,0.529433031777641,0.00687979002954981,0.00457519094506458
0.352538048672548,0.107602139976041,0.533372962139549,0.00375834708476594,0.00272706420841324
0.3609829426571,0.106198677328165,0.526416139255578,0.00341562597084202,0.00298504084444181
0.345199793284875,0.108821689606387,0.539418146733076,0.00403875852437835,0.0025202829636295
0.345199793284875,0.108821689606387,0.539418146733076,0.00433687842226204,0.00222232017472027
0.352975068027574,0.0759561093522642,0.564882871584011,0.00420308664412797,0.00198181942389726
0.352975068027574,0.0829867135446416,0.557928424540414,0.00490457492047797,0.0012045838173528
0.352975068027574,0.0809827776329282,0.559910653349694,0.0049220000762453,0.00120886350743655
0.341873640352391,0.0905035935150695,0.561474143586153,0.00524666376268856,0.000901483452059693
0.349796433041687,0.0894140744606434,0.554714889569318,0.00408705664029438,0.00198649885257524
0.349796433041687,0.0894140744606434,0.554714889569318,0.00382775433010413,0.00224566451063217
0.354822973705592,0.0947122290075307,0.54450203387157,0.00375728154605802,0.00220431958186986
0.354822973705592,0.0924563493450744,0.546733477317966,0.00377267939723333,0.00221335318354394
0.354822973705592,0.091377164646261,0.547800972035744,0.00378004553721835,0.00221767474593226
0.354822973705592,0.104772377243695,0.534550859513756,0.00368861446779134,0.00216403402344216
0.337967386914182,0.107509610322368,0.548516279917373,0.00378498144734578,0.00222057054259133
0.333888820224779,0.108171941915683,0.551895509555983,0.00380829948175378,0.00223425075239892
0.314664023571463,0.116742850173893,0.562433992540488,0.00411341748241211,0.0020446381407433
0.314664023571463,0.116742850173893,0.562433992540488,0.00434720878977399,0.00181097004123437
0.306347079040672,0.118159591513407,0.569259451117123,0.0046548018053019,0.00157824435129023
0.300542463485619,0.122994689397922,0.570322057442688,0.00458529303136944,0.00155467689677496
0.291551335251525,0.123404939811032,0.574489238133199,0.00788097579695531,0.00267210206888562
0.320719684491603,0.11832409406812,0.550836285468683,0.00658368161224164,0.00353439075581585
0.33331057009632,0.111372697604171,0.545298535584627,0.0065174935577386,0.00349885828906563
0.343442144460054,0.11962244542243,0.527248821817775,0.00630176055000484,0.00338304394791633
0.343442144460054,0.11962244542243,0.527248821817775,0.00484132708721043,0.00484270776331303
0.366635253208777,0.112143846418797,0.511817809833057,0.00476563146587656,0.00463501513585418
0.369736293011821,0.111594774919044,0.509311880337865,0.00474229828710841,0.00461232147237383
0.346288385346271,0.11574647197735,0.528259977476757,0.00555713740029667,0.00414584179162181
0.346288385346271,0.11574647197735,0.528259977476757,0.00518918032615672,0.00451360495264501
0.346766227507674,0.113794238468686,0.530438219809288,0.00481284364252604,0.00418626325080913
0.346766227507674,0.123873271546305,0.520527369703043,0.0047229191797997,0.00390105437521554
0.346766227507674,0.123873271546305,0.520527369703043,0.0047229191797997,0.00390105437521554
0.352201979415544,0.119915326328494,0.519074222314956,0.00521187923073245,0.00341357173610904
0.348456844620106,0.119895126830494,0.522776726661829,0.00522846045082574,0.00345746698870772
0.347390356851666,0.120091378890246,0.523632441252653,0.00621576927012397,0.00253418184903581
0.347390356851666,0.120091378890246,0.523632441252653,0.00645348782318717,0.00230856015671371
0.347390356851666,0.120091378890246,0.523632441252653,0.00645348782318717,0.00230856015671371
0.347390356851666,0.116676487144773,0.526990350682833,0.00651412731837955,0.0023050890809079
0.349387159348412,0.116319489813691,0.52537790799362,0.00649419591554169,0.00176776512918499
0.349387159348412,0.11316200212008,0.528482708523859,0.00653257435250158,0.00136670776333979
0.349387159348412,0.11316200212008,0.528482708523859,0.00653257435250158,0.00058449332885133
0.354399625974867,0.110139927296741,0.526525529232804,0.00650838166079421,0.000749961953263674
0.361564961122906,0.120455507996487,0.512716528022117,0.00348901658501428,0.000606804331888529
0.361564961122906,0.120455507996487,0.512716528022117,0.00348901658501428,0.000433093937162063
0.348150627665001,0.122986431665633,0.523489355416373,0.00337561717759832,0.000615483146755662
0.348150627665001,0.122986431665633,0.523489355416373,0.00297055211743601,0.000615255555841314
0.350978269646327,0.129560993995551,0.509948092588218,0.00322756329736886,0.00160918741502993
0.350978269646327,0.120248882083019,0.519089676110115,0.00327992240758637,0.00163944263924265
0.350978269646327,0.120309846408478,0.5190298281961,0.00264981169994766,0.00198614103304517
0.350978269646327,0.120309846408478,0.521731264213653,0.00195420145499641,0.0028406773762203
0.350978269646327,0.120309846408478,0.521731264213653,0.00276528938068781,0.00213096364911188
0.348092779687864,0.120844732741986,0.52405083265566,0.00277758359884268,0.00110781762290028
0.348092779687864,0.123806073171558,0.51845437001497,0.00320630784295277,0.0016851075098109
0.34289018592219,0.124794116691197,0.522591933442991,0.00323189601972828,0.00240775941335531
0.349133842271878,0.122623664948393,0.518593133705785,0.00320716600740448,0.00238933557805815
0.355774537740661,0.121372553016209,0.513302001216791,0.00369657750193448,0.0021713040983395
0.364581933365514,0.119713233173955,0.50628449870472,0.0027723468478,0.001470151962051
0.364581933365514,0.119713233173955,0.50628449870472,0.0021938620536229,0.0021956154023572
0.364581933365514,0.119713233173955,0.50628449870472,0.00257349245255358,0.00243551382252659
0.351197290259222,0.122234909823189,0.516949032310605,0.00262770129523979,0.00253280089321113
0.351197290259222,0.122234909823189,0.516470731195217,0.00275836589924878,0.00290510385105189
0.325842866330253,0.120174473659366,0.542839163723088,0.00366293195525018,0.00296126124368817
0.351041169915244,0.110572586635506,0.527556472884059,0.00372564861135235,0.00362035760605543
0.351041169915244,0.112388826632411,0.525776766997558,0.00329747056314032,0.00381994470750507
0.351041169915244,0.112388826632411,0.532836366354631,0.0016551242835424,0.00172484180105537
0.351041169915244,0.107366712361577,0.537823535041421,0.00186775632411921,0.00173550288661834
0.351041169915244,0.105626358098567,0.539551779325869,0.00218992936704545,0.001452407410236
0.351041169915244,0.105626358098567,0.539551779325869,0.00215109778472459,0.000950963823554373
0.351041169915244,0.105626358098567,0.539551779325869,0.00258768887121315,0.000842769288777117
0.364654109190346,0.10341067794755,0.528233826218155,0.00194405218931679,0.00124603076224253
0.364654109190346,0.1067781311832,0.524889804870691,0.00193174523035469,0.00109536295855304
0.371665371551701,0.105599797455053,0.519097463744413,0.00251982070976968,0.000701015007384716
0.354111342822067,0.11241513420532,0.529761432242226,0.002792299588077,0.00075169369459513
0.363622709661431,0.110759707116083,0.521960156800391,0.00275118013906292,0.000740624241059022
0.363622709661431,0.110759707116083,0.521960156800391,0.00287958138455453,0.000568552744350588
0.361138159240953,0.111192136244315,0.522541348736016,0.00403768008689142,0.000776315812106423
0.361856391934613,0.109522131487484,0.523483870645695,0.00344902880315178,0.0013110534029077
0.366642489142763,0.108700712043462,0.520245974211563,0.00372569027303172,0.000619764994973967
0.366642489142763,0.102662397624666,0.526233524119436,0.0037685695216119,0.000593595995269769
0.366642489142763,0.102662397624666,0.526233524119436,0.00410388234317615,0.000256271566604857
0.375124978761279,0.101287451078466,0.516873511513165,0.00663204856833842,5.87544131789738e-05
0.371377759238015,0.114320141404984,0.507707109990947,0.00651443368048265,5.77124434699359e-05
0.385590495129863,0.126922922625263,0.481235453132203,0.00617477357010551,5.30592983765712e-05
0.385590495129863,0.113266486825959,0.494716769971294,0.00495139096543447,0.000930506944943331
0.386750350217039,0.121349702586883,0.487774071191246,0.00408186714825665,2.90213392752222e-05
0.384236668102789,0.129026617987091,0.482654145208823,0.00403902178417627,2.87167164636056e-05
0.388681343844852,0.121731077081318,0.48548109836311,0.00406267873498951,3.74381579663387e-05
0.388681343844852,0.126196613421994,0.475757021525341,0.00788347917103972,0.00126629458791966
0.376338919974176,0.128744502445526,0.485362478123129,0.00741035782656142,0.00126593019473076
0.361332513719238,0.12753399715885,0.501266330873069,0.0077975585738378,0.00173316206606941
0.361332513719238,0.138542342486535,0.49047049575596,0.00762962158805915,0.00182693277057056
0.355830390897538,0.137837705403608,0.496557437484916,0.00772430834785887,0.00184960576193988
0.355830390897538,0.132152875836159,0.506526701632764,0.00438318926901626,0.000922738856985185
0.346891407677019,0.135575342202002,0.511984068365831,0.00507193516400605,0.000311485265146825
0.346891407677019,0.135575342202002,0.510832530134663,0.006124437587798,0.00034089010065836
0.335859487676837,0.137865399853594,0.519461207926042,0.00599500311961703,0.00042858787744035
0.335138910575802,0.138014980625006,0.520024811326772,0.00579846138625158,0.000475348799185786
0.33017109128203,0.139046223834279,0.525200322725384,0.00474530124948978,0.000492124751491171
0.33017109128203,0.139046223834279,0.525174630356465,0.00544375801109342,9.65931885258149e-05
0.33017109128203,0.139046223834279,0.523844408878435,0.00673500862080016,0.000119504936866448
0.33017109128203,0.139046223834279,0.523844408878435,0.00673500862080016,0.000128735329268471
0.33017109128203,0.125428463537194,0.53728416076981,0.00690780199859649,8.99401815653318e-05
0.33017109128203,0.125428463537194,0.536377350233365,0.00778804613644413,0.000195776247123684
0.33017109128203,0.118822497845589,0.54288596058584,0.00805881961903116,5.13332560301602e-05
0.33017109128203,0.118822497845589,0.54288596058584,0.00805881961903116,3.61128161691985e-05
0.33017109128203,0.118822497845589,0.545379232109726,0.00558447093598282,2.66249666646067e-05
0.33017109128203,0.118822497845589,0.545379232109726,0.00558447093598282,2.47698276642953e-05
0.326017643283946,0.120279599461438,0.54804804192832,0.00559356981849387,4.29373405869653e-05
0.326017643283946,0.120279599461438,0.551806508363744,0.00187574439247345,1.33611872200638e-05
0.326017643283946,0.109589600398032,0.562459897714445,0.00191195823742187,1.13230125171535e-05
0.326017643283946,0.109589600398032,0.561992355499627,0.00237444482972101,1.75063203599424e-05
0.334886139640903,0.108147581979885,0.55459746287711,0.00234320105143462,1.49501310825527e-05
0.334886139640903,0.108147581979885,0.55459746287711,0.00234320105143462,2.06495838152443e-05
0.32046133697387,0.110493056374502,0.566625416943982,0.00218375358086448,0.00018344623837691
0.32046133697387,0.110493056374502,0.566625416943982,0.0022650612850341,0.000104674438903621
0.32046133697387,0.110493056374502,0.566625416943982,0.00225566215256392,0.000118293044495622
0.30237584755565,0.100131224784739,0.594951749558928,0.00242786621646433,8.64616565809688e-05
0.316091641146614,0.0981625727443156,0.583254569401186,0.00238013261696835,8.4761758102623e-05
0.335638245878891,0.0953570140987781,0.566584724123241,0.00231210667332835,6.9372724963343e-05
0.335638245878891,0.0953570140987781,0.566584724123241,0.00238103302642897,2.58512835008597e-05
0.335638245878891,0.0953570140987781,0.566584724123241,0.00238103302642897,2.58512835008597e-05
0.325363572764548,0.0968317560491496,0.575347228580843,0.00241785684397906,2.7393179631843e-05
0.332243285303004,0.0958442987768793,0.569480033477469,0.0024014620350555,1.93634201439009e-05
0.329068616055318,0.096299964652184,0.572187472743389,0.00241287913877663,9.85876750713311e-06
0.344045342796991,0.105675170487346,0.547939110593765,0.00231062529721697,7.9969413388667e-06
0.344045342796991,0.114897723320135,0.538755781906077,0.00227189976883584,1.23349367354154e-05
0.344045342796991,0.107567618465057,0.544162125120574,0.00417120658151006,2.08523831566926e-05
0.35820189200766,0.118467525782629,0.519298709924298,0.00398061918794138,2.66866839242547e-05
0.349584458100548,0.104359194468398,0.541849390053969,0.00415347860066432,3.230517938134e-05
0.341366583849273,0.111209884141273,0.543206041493665,0.00413422382913557,5.89353913444685e-05
