"x"
0.0929611824387347
0.0699556430578753
0.106237655278796
-0.0511563298572434
-0.12687297182957
0.0512144109137199
0.0473319211369422
-0.0779923543457264
-0.142899189077705
-0.0775000880238967
0.101308584936255
0.0694731138125153
0.12009898161158
0.140370596776417
0.175231488229112
0.0800983662711972
0.122512774944041
0.204899050924462
0.0325114829341435
0.0721126921095205
-0.063353722989759
0.0460483875179018
-0.10222540430561
0.0784844855323561
-0.0440218580991265
-0.0476468710945405
-0.0415425493906535
-0.15713565891749
-0.039296672808667
-0.0352228765393792
-0.0782983047771546
0.0460756758994263
0.137105220380746
-0.0329638529930581
0.0456166910430683
-0.048074092169027
0.074839591624369
0.138993366558084
-0.0652524639050586
-0.0841587297870129
0.0182452318826593
0.069659729429496
-0.195343460524984
0.0233702363461314
0.0122208113922
-0.155114638068
-0.00257157895285337
-0.062827340607645
-0.0199514453675393
0.118152952096051
0.0846703402393287
0.206795036217766
-0.0226518032066814
-0.118772717379822
0.126482259584923
0.044866734678531
0.142374194280866
-0.244166197096673
0.290849950223227
0.193980065101145
-0.0242120281009448
0.0679092547647508
-0.000986257570532008
0.0668696089323557
0.23603928367824
0.0418475822317478
-0.110352218157325
0.1677718323357
-0.0242050744672729
0.0231867054130469
-0.0231321781733786
-0.0657037118630272
0.145759688105031
-0.0373646272475053
-0.0733640221547415
0.0453742626753695
0.05866577976891
-0.05475822739551
0.140215273407225
0.097194709343662
0.0307814058821757
0.110258826940839
0.128008639934468
0.0942235419031087
0.0434627978996538
0.129362384564979
-0.122302366422747
-0.00524360098371542
0.281711493898944
-0.216296340666866
-0.0300304736087911
0.291431565256839
-0.0216834514110092
0.0220340489279064
-0.080136984499788
0.161836321570631
0.0503364191536131
0.1968960651341
0.00251922091420871
0.151413925849113
-0.111545780557611
0.149612208158353
0.0413922112002896
-0.253040375879444
-0.0298313866438588
0.0684943031423728
-0.0320325701410016
0.0612831820707383
0.0396644878430151
-0.00367892385324786
0.097321998470166
0.206120688795894
0.123658189967865
0.0688407182560159
0.132903696930106
0.00268477471761662
0.0568590705828614
0.0756887487119086
-0.202143438921343
0.146626249161622
-0.13597890404992
0.0144195110656866
-0.524971421685774
-0.321456080651007
0.665942631970205
-0.0871670773146493
0.182716530540961
-0.119708197465373
0.044327640584121
-0.0060218123561997
-0.0101130189788734
0.0616538129922636
-0.0142513745931834
-0.22492630557174
0.056560831423998
-0.313550122881508
0.0318594027342899
0.119749147054881
-0.0128584747032924
-0.0380884687542695
0.0783527845049851
0.0879197400952313
0.0300358874976617
-0.0238825695449813
-0.0329116104221731
-0.063191130111178
-0.206935071419887
-0.190513517028116
-0.0440926419220441
-0.0304585431238034
0.0495357585029209
0.0714867745400482
-0.0182619320531147
0.102552568231843
0.0137991573301921
0.188059081749328
-0.0344122529101648
0.173205539003014
-0.00181608333611993
-0.0400953246134165
-0.225585150976067
0.0203822348573923
-0.0217567261434438
0.189391073850784
-0.0502402666651501
-0.130658829569696
0.263397901448265
0.107505511932594
0.00570534701123945
-0.0544258633759759
0.019307728500161
0.0449124912474739
-0.0974419908704721
0.0217352090216476
-0.00494891322445891
0.159568588590665
0.0955213901345857
-0.112717389656212
-0.115784512630926
-0.00513469405333722
0.104809238464152
0.00315147942098881
0.143060483536058
-0.0660825327807699
0.0266949440751767
0.223406785632705
0.160454365975958
-0.101479850397287
0.0272556020071302
0.159598419847693
-0.0971402865204263
-0.187070206605177
0.0728760307849657
-0.182752359730282
-0.0101598300129308
0.0487027872309269
-0.0200438050199152
-0.0951221100199395
-0.0274138703709994
-0.0487776704581131
